"","site","yr_samp","BD_g_cm3","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","lat","long","thick","Article_ID","pool","pool_value","Study_ID"
"7683","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7684","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7685","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7686","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7687","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7688","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7689","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7690","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7691","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7692","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7693","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7694","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7695","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7696","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7697","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7698","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7699","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7700","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7701","Rye","2004",1.422,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"BRAD2006","orgsoilC_g_m2",NA,270
"7702","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7703","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7704","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7705","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7706","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7707","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7708","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7709","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7710","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7711","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7712","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7713","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7714","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7715","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7716","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7717","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7718","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7719","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7720","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7721","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7722","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7723","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7724","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7725","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7726","Button","2004",1.422,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,312
"7727","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7728","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7729","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7730","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7731","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7732","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7733","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7734","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7735","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7736","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7737","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7738","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7739","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7740","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7741","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7742","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7743","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7744","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7745","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7746","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7747","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7748","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7749","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7750","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7751","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7752","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7753","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7754","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7755","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7756","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7757","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7758","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7759","Button","2004",1.422,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"BRAD2006","orgsoilC_g_m2",NA,333
"7760","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7761","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7762","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7763","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7764","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7765","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7766","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7767","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7768","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7769","Rye","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,263
"7770","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7771","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7772","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7773","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7774","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7775","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7776","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7777","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7778","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7779","Rye","2004",NA,NA,NA,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,NA,"BRAD2006","orgsoilC_g_m2",NA,277
"7780","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7781","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7782","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7783","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7784","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7785","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7786","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7787","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7788","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7789","Button","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,319
"7790","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7791","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7792","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7793","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7794","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7795","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7796","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7797","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7798","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7799","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7800","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7801","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7802","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7803","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7804","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7805","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7806","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7807","Button","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",41,-117.58,NA,"BRAD2006","orgsoilC_g_m2",NA,326
"7808","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7809","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7810","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7811","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7812","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7813","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7814","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7815","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7816","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7817","Jungo","2004",NA,NA,NA,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,291
"7818","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7819","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7820","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7821","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7822","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7823","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7824","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7825","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7826","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7827","Jungo","2004",NA,NA,NA,NA,"sagebrush","Bradley et al. 2006",40.99,-117.86,NA,"BRAD2006","orgsoilC_g_m2",NA,298
"7828",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7829",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7830",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",NA,1474
"7831",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7832",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
"7833",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2782.562185692,1467
"7834",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7835",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7836",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2488.60233423,1474
"7837",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7838",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
"7839",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2782.562185692,1467
"7840",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7841",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7842",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",NA,1474
"7843",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7844",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
"7845",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",NA,1467
"7846",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7847",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7848",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2488.60233423,1474
"7849",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7850",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
"7851",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2782.562185692,1467
"7852",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7853",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7854",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2488.60233423,1474
"7855",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7856",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
"7857",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2782.562185692,1467
"7858",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1581.811041978,1474
"7859",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1718.200546632,1474
"7860",NA,"2003",1.422,0,10,NA,"sagecheat","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2488.60233423,1474
"7861",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",2505.554492508,1467
"7862",NA,"2003",1.422,0,10,NA,"cheatgrass","Norton et al. 2008",42.70777778,-108.60583333,10,"NORT2008","orgsoilC_g_m2",1077.60018888,1467
