"site","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","thick","Article_ID","pool","pool_value","Study_ID","yr_samp","X1","MTBS_ID","MTBS_DISCOVERY_YEAR","lat","long","baecv_lyb","maxsat","last_year_burned","masterlyb","timesincefire"
"Cindercone Butte",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",765.036,219,2006,"1006",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",489.168,219,2006,"1007",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",908.658,219,2006,"1008",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",597.24,219,2006,"1009",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",480.6,224,2006,"1010",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",618.3,224,2006,"1011",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",361.8,224,2006,"1012",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",531.9,224,2006,"1013",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Cindercone Butte",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",530.55,224,2006,"1014",NA,1950,43.247,-115.901,1950,1950,NA,1950,56
"Canyon Creek",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",634.212,249,2006,"1015",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",692.514,249,2006,"1016",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1635.3,249,2006,"1017",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",608.616,249,2006,"1018",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",467.838,249,2006,"1019",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",534.6,254,2006,"1020",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",490.05,254,2006,"1021",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",660.15,254,2006,"1022",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",560.25,254,2006,"1023",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",696.6,254,2006,"1024",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",873.108,239,2006,"1025",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",524.718,239,2006,"1026",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1207.278,239,2006,"1027",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1156.086,239,2006,"1028",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",905.814,239,2006,"1029",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",504.9,244,2006,"1030",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",364.5,244,2006,"1031",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",715.5,244,2006,"1032",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",951.75,244,2006,"1033",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Canyon Creek",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",837,244,2006,"1034",NA,1950,43.292,-115.748,2001,2001,NA,2001,5
"Vernon Hills",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1621.08,169,2006,"1035",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1564.2,169,2006,"1036",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2232.54,169,2006,"1037",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2047.68,169,2006,"1038",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1948.14,169,2006,"1039",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",909.9,174,2006,"1040",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",949.05,174,2006,"1041",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1081.35,174,2006,"1042",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1135.35,174,2006,"1043",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1431,174,2006,"1044",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1369.386,159,2006,"1045",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1578.42,159,2006,"1046",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1549.98,159,2006,"1047",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1352.322,159,2006,"1048",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1360.854,159,2006,"1049",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1120.5,164,2006,"1050",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1032.75,164,2006,"1051",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1363.5,164,2006,"1052",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2767.5,164,2006,"1053",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1046.25,164,2006,"1054",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2061.9,159,2006,"1055",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1834.38,159,2006,"1056",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1406.358,159,2006,"1057",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2630.7,159,2006,"1058",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2289.42,159,2006,"1059",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1390.5,164,2006,"1060",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1620,164,2006,"1061",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",972,164,2006,"1062",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",3361.5,164,2006,"1063",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Vernon Hills",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",3928.5,164,2006,"1064",NA,1950,40.111,-112.344,2002,2002,NA,2002,4
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1422,149,2006,"1065","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1763.28,149,2006,"1066","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1412.046,149,2006,"1067","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",3028.86,149,2006,"1068","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1416.312,149,2006,"1069","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1177.2,154,2006,"1070","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",562.95,154,2006,"1071","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",882.9,154,2006,"1072","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",712.8,154,2006,"1073","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",787.05,154,2006,"1074","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1363.698,149,2006,"1075","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",840.402,149,2006,"1076","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1211.544,149,2006,"1077","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1564.2,149,2006,"1078","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2005.02,149,2006,"1079","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",804.6,154,2006,"1080","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",664.2,154,2006,"1081","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",831.6,154,2006,"1082","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1579.5,154,2006,"1083","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",974.7,154,2006,"1084","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",554.58,139,2006,"1085","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",992.556,139,2006,"1086","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1805.94,139,2006,"1087","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2516.94,139,2006,"1088","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1877.04,139,2006,"1089","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",876.15,144,2006,"1090","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",901.8,144,2006,"1091","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1084.05,144,2006,"1092","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1620,144,2006,"1093","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Simpson Springs",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2538,144,2006,"1094","UT4010311277319940615",1994,40.08,-112.737,2003,2003,NA,2003,3
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",688.248,189,2006,"1095","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",844.668,189,2006,"1096","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",880.218,189,2006,"1097","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1621.08,189,2006,"1098","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1099.206,189,2006,"1099","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",463.05,194,2006,"1100","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",380.7,194,2006,"1101","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",538.65,194,2006,"1102","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",592.65,194,2006,"1103","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",818.1,194,2006,"1104","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",500.544,189,2006,"1105","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1075.032,189,2006,"1106","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1493.1,189,2006,"1107","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",766.458,189,2006,"1108","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",819.072,189,2006,"1109","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",380.7,194,2006,"1110","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",375.3,194,2006,"1111","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",729,194,2006,"1112","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",486,194,2006,"1113","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",356.4,194,2006,"1114","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",884.484,179,2006,"1115","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",823.338,179,2006,"1116","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1183.104,179,2006,"1117","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",890.172,179,2006,"1118","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",0,10,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1056.546,179,2006,"1119","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",568.35,184,2006,"1120","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",510.3,184,2006,"1121","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",567,184,2006,"1122","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",415.8,184,2006,"1123","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Izengood",10,20,"yes","sagebrush","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",433.35,184,2006,"1124","NV4093911702219990804",1999,40.971,-116.976,1999,1999,NA,1999,7
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1877.04,209,2006,"1125","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1419.156,209,2006,"1126","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1862.82,209,2006,"1127","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1254.204,209,2006,"1128","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2232.54,209,2006,"1129","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1313.55,214,2006,"1130","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",993.6,214,2006,"1131","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",1552.5,214,2006,"1132","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",673.65,214,2006,"1133","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",10,20,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",611.55,214,2006,"1134","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
"Eden Valley",0,10,"yes","sagecheat","Blank and Norton 2006",10,"BLAN2006","orgsoilC_g_m2",2644.92,209,2006,"1135","NV4118711743819840804",1984,41.202,-117.415,2003,2003,NA,2003,3
