"","site","yr_samp","AGBC_g_m2","BGBC_g_m2","litterC_g_m2","orgsoilperC","totsoilperC","BD_g_cm3","orgsoilC_g_m2","totsoilC_g_m2","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","lat","long","thick","study_year"
"673","2","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.779361,-117.6835,NA,"pub2"
"674","3","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.493167,-117.56725,NA,"pub2"
"675","3","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.493167,-117.56725,NA,"pub2"
"676","3","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.493167,-117.56725,NA,"pub2"
"677","6","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.714417,-117.762139,NA,"pub2"
"678","6","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.714417,-117.762139,NA,"pub2"
"679","6","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.714417,-117.762139,NA,"pub2"
"680","7","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.219778,-117.04125,NA,"pub2"
"681","7","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.219778,-117.04125,NA,"pub2"
"682","7","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.219778,-117.04125,NA,"pub2"
"683","8","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.967611,-117.651972,NA,"pub2"
"684","8","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.967611,-117.651972,NA,"pub2"
"685","8","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.967611,-117.651972,NA,"pub2"
"686","10","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.263639,-117.706806,NA,"pub2"
"687","10","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.263639,-117.706806,NA,"pub2"
"688","10","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.263639,-117.706806,NA,"pub2"
"689","11","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.314778,-117.687,NA,"pub2"
"690","11","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.314778,-117.687,NA,"pub2"
"691","11","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.314778,-117.687,NA,"pub2"
"692","12","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.982792,-117.575019,NA,"pub2"
"693","12","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.982792,-117.575019,NA,"pub2"
"694","12","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",40.982792,-117.575019,NA,"pub2"
"695","13","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.539986,-117.769783,NA,"pub2"
"696","13","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.539986,-117.769783,NA,"pub2"
"697","13","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.539986,-117.769783,NA,"pub2"
"698","14","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.621806,-118.244667,NA,"pub2"
"699","14","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.621806,-118.244667,NA,"pub2"
"700","14","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Mahood et al. unpub2",41.621806,-118.244667,NA,"pub2"
"701","16","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.228756,-117.401792,NA,"pub2"
"702","16","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.228756,-117.401792,NA,"pub2"
"703","16","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.228756,-117.401792,NA,"pub2"
"704","18","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.535894,-117.762083,NA,"pub2"
"705","18","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.535894,-117.762083,NA,"pub2"
"706","18","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.535894,-117.762083,NA,"pub2"
"707","22","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.170667,-117.403333,NA,"pub2"
"708","22","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.170667,-117.403333,NA,"pub2"
"709","22","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.170667,-117.403333,NA,"pub2"
"710","23","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.8595,-117.72875,NA,"pub2"
"711","23","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.8595,-117.72875,NA,"pub2"
"712","23","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.8595,-117.72875,NA,"pub2"
"713","24","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.641167,-118.242778,NA,"pub2"
"714","24","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.641167,-118.242778,NA,"pub2"
"715","24","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.641167,-118.242778,NA,"pub2"
"716","25","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.24385,-117.3836167,NA,"pub2"
"717","25","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.24385,-117.3836167,NA,"pub2"
"718","25","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.24385,-117.3836167,NA,"pub2"
"719","26","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.28255,-117.3779833,NA,"pub2"
"720","26","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.28255,-117.3779833,NA,"pub2"
"721","26","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.28255,-117.3779833,NA,"pub2"
"722","27","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.35338333,-117.62285,NA,"pub2"
"723","27","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.35338333,-117.62285,NA,"pub2"
"724","27","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",41.35338333,-117.62285,NA,"pub2"
"725","28","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.69035,-117.9552333,NA,"pub2"
"726","28","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.69035,-117.9552333,NA,"pub2"
"727","28","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cheatgrass","Mahood et al. unpub2",40.69035,-117.9552333,NA,"pub2"
"728","BF","2008",NA,36.888,NA,NA,NA,NA,3607.321,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"729","BF","2008",NA,66.676,NA,NA,NA,NA,3237.215,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"730","BF","2008",NA,41.816,NA,NA,NA,NA,2842.033,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"731","BF","2008",NA,51.663,NA,NA,NA,NA,3433.046,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"732","BF","2008",NA,46.852,NA,NA,NA,NA,3104.026,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"733","BF","2008",NA,41.39,NA,NA,NA,NA,3646.248,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.83281,-119.8809,90,"2011"
"734","LH","2008",NA,109.106,NA,NA,NA,NA,1054.622,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"735","LH","2008",NA,120.568,NA,NA,NA,NA,1297.83,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"736","LH","2008",NA,254.558,NA,NA,NA,NA,1486.007,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"737","LH","2008",NA,153.164,NA,NA,NA,NA,1531.635,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"738","LH","2008",NA,87.804,NA,NA,NA,NA,927.058,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"739","LH","2008",NA,177.613,NA,NA,NA,NA,1010.655,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.88089,-119.7154,90,"2011"
"740","MP","2008",NA,241.105,NA,NA,NA,NA,2239.72,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"741","MP","2008",NA,222.394,NA,NA,NA,NA,3685.005,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"742","MP","2008",NA,93.356,NA,NA,NA,NA,2267.374,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"743","MP","2008",NA,139.037,NA,NA,NA,NA,3325.794,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"744","MP","2008",NA,174.574,NA,NA,NA,NA,2277.03,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"745","MP","2008",NA,106.249,NA,NA,NA,NA,2116.498,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.23925,-119.743,90,"2011"
"746","TP","2008",NA,75.722,NA,NA,NA,NA,1596.384,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"747","TP","2008",NA,78.99,NA,NA,NA,NA,1033.438,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"748","TP","2008",NA,77.858,NA,NA,NA,NA,1516.339,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"749","TP","2008",NA,124.886,NA,NA,NA,NA,1412.323,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"750","TP","2008",NA,443.584,NA,NA,NA,NA,1177.68,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"751","TP","2008",NA,101.274,NA,NA,NA,NA,1033.438,NA,0,90,"no","sagecheat","Goergen et al. 2011",39.90003,-119.7014,90,"2011"
"752","ON","2011",NA,122.733,NA,NA,NA,NA,2655.61,NA,0,90,"no","sagecheat","Rau et al. 2011",40.20672165,-112.4580165,90,"2011"
"753","ON","2011",NA,107.877,NA,NA,NA,NA,4000.836,NA,0,90,"no","sagecheat","Rau et al. 2011",40.20733279,-112.4609906,90,"2011"
"754","ON","2011",NA,85.839,NA,NA,NA,NA,4096.778,NA,0,90,"no","sagecheat","Rau et al. 2011",40.20714347,-112.4581431,90,"2011"
"755","ON","2011",NA,148.626,NA,NA,NA,NA,3811.362,NA,0,90,"no","sagecheat","Rau et al. 2011",40.19954278,-112.462198,90,"2011"
"756","ON","2011",NA,15.509,NA,NA,NA,NA,4274.672,NA,0,90,"no","sagecheat","Rau et al. 2011",40.19954701,-112.4604358,90,"2011"
"757","ON","2011",NA,40.021,NA,NA,NA,NA,4318.548,NA,0,90,"no","sagecheat","Rau et al. 2011",40.19960348,-112.4588157,90,"2011"
"758","OW","2011",NA,58.571,NA,NA,NA,NA,2734.414,NA,0,90,"no","sagecheat","Rau et al. 2011",41.54733837,-116.8771132,90,"2011"
"759","OW","2011",NA,147.618,NA,NA,NA,NA,2933.278,NA,0,90,"no","sagecheat","Rau et al. 2011",41.54882116,-116.8739449,90,"2011"
"760","OW","2011",NA,215.401,NA,NA,NA,NA,3858.29,NA,0,90,"no","sagebrush","Rau et al. 2011",41.54942075,-116.878692,90,"2011"
"761","OW","2011",NA,84.923,NA,NA,NA,NA,5438.12,NA,0,90,"no","sagebrush","Rau et al. 2011",41.54761685,-116.8850981,90,"2011"
"762","OW","2011",NA,42.36,NA,NA,NA,NA,3628.242,NA,0,90,"no","sagecheat","Rau et al. 2011",41.54851208,-116.8886577,90,"2011"
"763","OW","2011",NA,400.701,NA,NA,NA,NA,5098.771,NA,0,90,"no","sagebrush","Rau et al. 2011",41.55029084,-116.8839063,90,"2011"
"764","RO","2011",NA,39.423,NA,NA,NA,NA,300.327,NA,0,90,"no","sagecheat","Rau et al. 2011",43.75699849,-112.2825196,90,"2011"
"765","RO","2011",NA,273.172,NA,NA,NA,NA,884.841,NA,0,90,"no","sagecheat","Rau et al. 2011",43.75857212,-112.2802924,90,"2011"
"766","RO","2011",NA,37.738,NA,NA,NA,NA,1099.561,NA,0,90,"no","sagecheat","Rau et al. 2011",43.77661251,-112.2765518,90,"2011"
"767","RO","2011",NA,211.803,NA,NA,NA,NA,5410.512,NA,0,90,"no","sagecheat","Rau et al. 2011",43.77403142,-112.275478,90,"2011"
"768","RO","2011",NA,198.64,NA,NA,NA,NA,4245.921,NA,0,90,"no","sagecheat","Rau et al. 2011",43.77944836,-112.2789981,90,"2011"
"769","GB","2011",NA,219.033,NA,NA,NA,NA,1845.035,NA,0,90,"no","sagecheat","Rau et al. 2011",42.7201419,-119.4269876,90,"2011"
"770","GB","2011",NA,72.594,NA,NA,NA,NA,1708.942,NA,0,90,"no","sagecheat","Rau et al. 2011",42.72104923,-119.4296365,90,"2011"
"771","GB","2011",NA,71.144,NA,NA,NA,NA,1750.645,NA,0,90,"no","sagebrush","Rau et al. 2011",42.72237553,-119.4231421,90,"2011"
"772","GB","2011",NA,71.935,NA,NA,NA,NA,1767.605,NA,0,90,"no","sagecheat","Rau et al. 2011",42.70770498,-119.441863,90,"2011"
"773","GB","2011",NA,84.015,NA,NA,NA,NA,1904.867,NA,0,90,"no","sagecheat","Rau et al. 2011",42.70860136,-119.4352924,90,"2011"
"774","GB","2011",NA,51.469,NA,NA,NA,NA,3438.995,NA,0,90,"no","sagecheat","Rau et al. 2011",42.70928671,-119.4365158,90,"2011"
"775","MO","2011",NA,396.111,NA,NA,NA,NA,3154.915,NA,0,90,"no","sagecheat","Rau et al. 2011",47.61750084,-119.6812963,90,"2011"
"776","MO","2011",NA,331.192,NA,NA,NA,NA,2221.049,NA,0,90,"no","sagecheat","Rau et al. 2011",47.62388108,-119.680904,90,"2011"
"777","RC","2011",NA,17.617,NA,NA,NA,NA,1629.55,NA,0,90,"no","sagecheat","Rau et al. 2011",42.72243147,-119.4943213,90,"2011"
"778","RC","2011",NA,645.342,NA,NA,NA,NA,5115.166,NA,0,90,"no","sagebrush","Rau et al. 2011",42.72360542,-119.4958217,90,"2011"
"779","RC","2011",NA,75.399,NA,NA,NA,NA,4013.888,NA,0,90,"no","sagecheat","Rau et al. 2011",42.72398644,-119.4853458,90,"2011"
"780","RC","2011",NA,515.814,NA,NA,NA,NA,5151.697,NA,0,90,"no","sagecheat","Rau et al. 2011",42.7172492,-119.4912194,90,"2011"
"781","RC","2011",NA,9.161,NA,NA,NA,NA,3021.045,NA,0,90,"no","sagecheat","Rau et al. 2011",42.71958473,-119.4865134,90,"2011"
"782","RC","2011",NA,35.585,NA,NA,NA,NA,2737.653,NA,0,90,"no","sagecheat","Rau et al. 2011",42.71999049,-119.4898025,90,"2011"
"783","SD","2011",NA,22.318,NA,NA,NA,NA,1995.268,NA,0,90,"no","sagecheat","Rau et al. 2011",46.74932533,-119.3605141,90,"2011"
"784","SD","2011",NA,127.23,NA,NA,NA,NA,1882.229,NA,0,90,"no","sagecheat","Rau et al. 2011",46.75059935,-119.3576499,90,"2011"
"785","SD","2011",NA,132.332,NA,NA,NA,NA,2006.715,NA,0,90,"no","sagecheat","Rau et al. 2011",46.75070968,-119.3649477,90,"2011"
"786","SD","2011",NA,64.139,NA,NA,NA,NA,2412.608,NA,0,90,"no","sagecheat","Rau et al. 2011",46.74908802,-119.3501864,90,"2011"
"787","SD","2011",NA,48.482,NA,NA,NA,NA,2019.072,NA,0,90,"no","sagecheat","Rau et al. 2011",46.74999568,-119.3524387,90,"2011"
"788","SD","2011",NA,701.867,NA,NA,NA,NA,4139.379,NA,0,90,"no","sagecheat","Rau et al. 2011",46.75036178,-119.3481993,90,"2011"
"789","Gros Ventre","2013",137.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.51444444,-110.71166667,NA,"2015"
"790","Gros Ventre","2013",158.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.51444444,-110.71166667,NA,"2015"
"791","Lower Hoback","2013",48.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.29583333,-110.6575,NA,"2015"
"792","Lower Hoback","2013",616.6845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.29583333,-110.6575,NA,"2015"
"793","NER","2013",75.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.51444444,-110.71166667,NA,"2015"
"794","NER","2013",2167.4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.51444444,-110.71166667,NA,"2015"
"795","Upper Hoback","2013",60.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.3,-110.66055556,NA,"2015"
"796","Upper Hoback","2013",1015.1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sagebrush","Peschel et al. 2015",43.3,-110.66055556,NA,"2015"
"797",NA,"1999",NA,NA,NA,1.1998124,NA,1.422,1706.1332328,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"798",NA,"1999",NA,NA,NA,1.3172712,NA,1.422,1873.1596464,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"799",NA,"1999",NA,NA,NA,0.8448684,NA,1.422,1201.4028648,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"800",NA,"1999",NA,NA,NA,0.8706698,NA,1.422,1238.0924556,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"801",NA,"1999",NA,NA,NA,1.242148,NA,1.422,1766.334456,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"802",NA,"1999",NA,NA,NA,1.1707106,NA,1.422,1664.7504732,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"803",NA,"1999",NA,NA,NA,1.0483516,NA,1.422,1490.7559752,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"804",NA,"1999",NA,NA,NA,0.8818128,NA,1.422,1253.9378016,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"805",NA,"1999",NA,NA,NA,1.252168,NA,1.422,1780.582896,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"806",NA,"1999",NA,NA,NA,1.2253744,NA,1.422,1742.4823968,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"807",NA,"1999",NA,NA,NA,1.3462582,NA,1.422,1914.3791604,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"808",NA,"1999",NA,NA,NA,0.8453078,NA,1.422,1202.0276916,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"809",NA,"1999",NA,NA,NA,1.8616836,NA,1.422,2647.3140792,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"810",NA,"1999",NA,NA,NA,1.3898024,NA,1.422,1976.2990128,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"811",NA,"1999",NA,NA,NA,1.1299132,NA,1.422,1606.7365704,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"812",NA,"1999",NA,NA,NA,0.984533,NA,1.422,1400.005926,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"813",NA,"1999",NA,NA,NA,1.1346758,NA,1.422,1613.5089876,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"814",NA,"1999",NA,NA,NA,1.2715586,NA,1.422,1808.1563292,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"815",NA,"1999",NA,NA,NA,1.1057714,NA,1.422,1572.4069308,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"816",NA,"1999",NA,NA,NA,1.3472058,NA,1.422,1915.7266476,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"817",NA,"1999",NA,NA,NA,1.4187664,NA,1.422,2017.4858208,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"818",NA,"1999",NA,NA,NA,1.3904772,NA,1.422,1977.2585784,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"819",NA,"1999",NA,NA,NA,0.7763938,NA,1.422,1104.0319836,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"820",NA,"1999",NA,NA,NA,0.8983492,NA,1.422,1277.4525624,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"821",NA,"1999",NA,NA,NA,1.1636418,NA,1.422,1654.6986396,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"822",NA,"1999",NA,NA,NA,1.4676852,NA,1.422,2087.0483544,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"823",NA,"1999",NA,NA,NA,1.0156436,NA,1.422,1444.2451992,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"824",NA,"1999",NA,NA,NA,1.3715714,NA,1.422,1950.3745308,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"825",NA,"1999",NA,NA,NA,1.1722868,NA,1.422,1666.9918296,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"826",NA,"1999",NA,NA,NA,1.1358504,NA,1.422,1615.1792688,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"827",NA,"1999",NA,NA,NA,1.0756864,NA,1.422,1529.6260608,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"828",NA,"1999",NA,NA,NA,0.9672022,NA,1.422,1375.3615284,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"829",NA,"1999",NA,NA,NA,1.3064992,NA,1.422,1857.8418624,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"830",NA,"1999",NA,NA,NA,1.2482952,NA,1.422,1775.0757744,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"831",NA,"1999",NA,NA,NA,0.9865836,NA,1.422,1402.9218792,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"832",NA,"1999",NA,NA,NA,0.9140584,NA,1.422,1299.7910448,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"833",NA,"1999",NA,NA,NA,1.3624212,NA,1.422,1937.3629464,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"834",NA,"1999",NA,NA,NA,1.218728,NA,1.422,1733.031216,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"835",NA,"1999",NA,NA,NA,1.5334846,NA,1.422,2180.6151012,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"836",NA,"1999",NA,NA,NA,1.0813688,NA,1.422,1537.7064336,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"837",NA,"1999",NA,NA,NA,1.3517356,NA,1.422,1922.1680232,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"838",NA,"1999",NA,NA,NA,1.7370918,NA,1.422,2470.1445396,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"839",NA,"1999",NA,NA,NA,1.221496,NA,1.422,1736.967312,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"840",NA,"1999",NA,NA,NA,1.0040852,NA,1.422,1427.8091544,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"841",NA,"1999",NA,NA,NA,1.0973928,NA,1.422,1560.4925616,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
"842",NA,"1999",NA,NA,NA,1.2076114,NA,1.422,1717.2234108,NA,0,10,"yes","sagebrush","Norton et al. 2012",40.33333333,-112.56666667,10,"2012"
